"name","pval","adj_pval","f_statistic","df1","df2","lfc"
"GSTM2",0.981700924882427,0.997698561466564,0.000526200083413987,1,2249.08218817443,-0.0352790746164702
"PEF1",0.981803652383304,0.997698561466564,0.000520307671333312,1,2249.08218817443,0.00781924651791688
"SLC25A1",0.981893876955283,0.997698561466564,0.000515159803307913,1,2249.08218817443,0.0107532231411418
"BRD2",0.981897444625324,0.997698561466564,0.000514956772019222,1,2249.08218817443,-0.00501828337533953
"COMT",0.981926423686841,0.997698561466564,0.000513309096114797,1,2249.08218817443,-0.00429718400942572
"RPAP2",0.982054543554511,0.997698561466564,0.000506056181135569,1,2249.08218817443,0.00579540682434237
"DRICH1",0.982153711323752,0.997698561466564,0.000500477704497997,1,2249.08218817443,-0.0194504976689094
"TAP1",0.982179819714119,0.997698561466564,0.000499014175291127,1,2249.08218817443,-0.00561905450338346
"KAT14",0.982190330508282,0.997698561466564,0.000498425588643089,1,2249.08218817443,0.013864737902081
"TMEM191C",0.982267238169835,0.997698561466564,0.00049412946358093,1,2249.08218817443,-0.0326920662825466
"PAK1",0.982296254990861,0.997698561466564,0.000492513394000683,1,2249.08218817443,0.00481888934882824
"GATD3A",0.982329061596971,0.997698561466564,0.000490689445013255,1,2249.08218817443,-0.0192095578965439
"RASL10A",0.982338905312092,0.997698561466564,0.00049014282422582,1,2249.08218817443,-0.0231034088844402
"TXNL1",0.982382322230362,0.997698561466564,0.000487735522596933,1,2249.08218817443,-0.00471797569524583
"ARCN1",0.982402769150522,0.997698561466564,0.000486603872917119,1,2249.08218817443,-0.00546390709057094
"KBTBD7",0.982475019553837,0.997698561466564,0.000482615654602996,1,2249.08218817443,0.0147356282092217
"XAF1",0.982522135967873,0.997698561466564,0.000480023676004567,1,2249.08218817443,0.00299614800648164
"NUP88",0.98255733860761,0.997698561466564,0.000478091657912607,1,2249.08218817443,-0.00849140690720495
"BLOC1S5",0.98260692485587,0.997698561466564,0.000475376839644001,1,2249.08218817443,0.00851329522563778
"SLC8B1",0.982792114588975,0.997698561466564,0.000465306184491856,1,2249.08218817443,0.00597028827484271
"LENG8",0.982842138638046,0.997698561466564,0.00046260437053314,1,2249.08218817443,-0.0053937522819761
