"id","APOEuptake","DQBSA","Gcase_diff","LDLuptake","Lysotracker","TREM2"
"CLU",-1.68808975912587,-0.67571753612806,-0.357536775765835,0.483712388355378,1.17451202062808,0.47266808424078
"CR1",-1.44481448969948,1.03643338949379,0.42849606200964,-1.16322062619478,-1.03268785271489,-0.628280810787837
"CR2",-1.90799393631311,0.746790551284607,-1.84746345447204,-1.19542761938235,1.00414236033467,-0.516149496936653
"CSF1R",1.36714455547145,2.19723033708179,1.13716336199323,0.425955873676166,1.48245225005504,1.7401538882944
"CSF2RA",-1.0735821531003,-0.524659379610053,-1.68066501320597,1.03752768536137,1.496205928976,0.88491959271014
"CSF2RB",-0.852421844817751,1.23642669064227,-0.712072309957863,-1.08964398419803,0.363542059460801,-0.755231652248731
"CSF3R",-1.20601942667848,0.673844783118158,-0.807410533892796,-1.90622515436918,1.26060831878975,0.54945972005026
"CTLA4",-2.22483971823742,2.0942018842809,1.4051388282618,-1.58283095164223,-0.728365298115976,-0.712072309957863
"CTSB",0.716261329511493,-1.00932248505606,-1.2968872037442,1.62821172251421,1.22054062219573,1.2212800613328
"CTSH",1.13716336199323,1.5068465287681,1.08182566542188,1.68808975912587,1.115841467894,0.27128739554367
"CXCR3",0.707686440026822,-0.593016664197215,-0.82153780384893,-0.988863358567338,1.09275815182112,0.397416974730158
"CXCR4",0.858040681739091,0.943666691892684,0.937541669300035,0.695263793597936,-0.356975696558835,-1.12759736507748
"DPYD",-1.00175900730855,0.572002914729206,1.1122283068755,1.06574263260067,-1.1072635468902,2.77717883517408
"EPHA1",-1.05104047677094,0.471197085229966,-0.720268005204556,-0.644964795299429,-1.50067361764755,0.546561536842178
"FCER1G",-0.992261456711545,-4.32955640390369,1.66688135009492,0.530709646900058,-2.78686892921982,-1.48117479830901
"FCGR1A",-0.413186470280879,-1.16712473547744,-0.695263793597936,-0.769460474540402,0.519345255310354,-1.43657074918867
"FCGR2A",0.575637837933392,-0.679817538670083,-0.837609598968334,2.52624210493466,-0.538213008857401,-4.32955640390369
"FCGR2B",0.359808962995225,-0.74444054125079,0.686655254825856,1.03031960262646,-1.45894589441941,1.10193484155789
"FCGR2C",0.540169709519458,0.565814335898337,1.2456579431792,0.300756737852638,0.910175429207334,-2.03204599328139
"FCGR3A",0.925838338216072,0.861922802700004,-0.82153780384893,0.552420921314843,-1.96959330120627,-1.0669819206998
"FCGR3B",1.2456579431792,-2.26226557467873,0.540169709519458,0.628280810787837,-0.580644609927654,-0.301687891032996
"FERMT3",0.780800227900049,1.0735821531003,0.513159147562169,0.603644530696195,-1.41834522173918,-0.951619477119445
"FLT1",0.442496448098747,0.670561367747607,1.33178758107074,0.559178360456073,-0.741863569971294,-0.712072309957863
"FOLR2",-1.03946183256356,-1.02912700012819,0.925838338216072,-0.427122644950377,-0.623189501323812,0.792189825959311
"FPR1",1.3672402916526,-0.9206752532338,0.988924668656704,-1.54618456544662,-0.710974560983407,0.610395271032153
"FPR2",-0.651149477760037,-1.35804312665929,-0.543522650446732,-1.04814892074273,-2.18655534838126,0.98329961410329
"FPR3",-1.57347012769045,-0.852421844817751,0.524659379610053,0.925838338216072,-0.977483181705607,1.27032187285514
"GBA",0.42967784737645,-0.420294948075804,-4.5656158749761,-0.792841799036541,1.23100765833404,-1.10320074013063
"GPNMB",-0.647899429129002,1.4051388282618,0.937541669300035,1.84137925968088,-1.18370464400428,-0.559178360456073
"GPR141",0.746790551284607,0.914507954619747,0.252376581057744,1.09679732459597,-0.677466528485179,-2.55683272013501
"GPR183",-1.16260451030067,-1.75989860445348,-1.17062386571997,-0.60376483779863,-0.430543954751993,-1.52986559913699
"GPR65",1.69782391925885,1.84137925968088,-1.38530246606489,0.873427696797884,-0.50199647579045,-0.738204810666228
"GPR87",1.26556182702003,0.903595364834318,1.93204461020936,-0.92155641835975,0.782943996156059,0.475206211770588
"GRN",0.773730803559559,-0.624377039985511,-0.703538857186609,1.2552720992586,-0.185215515531935,2.19195162242332
"HAVCR1",1.22620909388693,1.87008510899982,2.27952290466064,-0.515906090619628,2.12648376073991,-0.895031966652892
"HEXA",0.82153780384893,-0.505154962777324,0.755531732203673,-1.09189330677903,1.314256204749,0.999608516581484
"HEXB",-0.83385978693117,-0.777591285655641,-0.624651212398327,0.880497239422459,1.27987244502586,-0.759338654586314
"HLA-DRB5",-0.819379372494798,0.828566059781544,-0.880497239422459,-1.12125343575419,-0.330794123509735,1.6662330781996
"ICAM1",0.436574443722599,-1.93682286430037,1.59680132728781,1.39177679151715,1.32319661925631,0.589568463191834
"ICAM3",0.595094956127601,1.30998769005117,-1.37423093437027,0.524659379610053,1.053242204453,1.2250403976726
"IFNGR1",-0.402549046793295,-1.41567732567901,1.30998769005117,-1.23261349405761,-1.14911151697326,1.52415498466915
"IFNGR2",-1.19185016934046,-2.22663018316767,-1.42281428214156,-0.984377371256292,1.0606037887891,1.25778367838343
"IL10",-0.592941953253135,-0.773730803559559,1.1966833477745,-1.058055808159,1.03268785271489,-1.00823845687098
"IL15",3.0636699205548,-1.49524696738115,1.20547495712565,1.00951022574794,1.5107192333069,-1.02430761983921
"IL15RA",1.02367247590862,-2.17449474004178,0.909455001933173,0.278524187985257,1.37830221376457,1.73405683123883
"IL1R1",-1.64819335497584,-1.47668535370781,0.792841799036541,-1.38812166656651,1.693223148384,0.904274244883109
"IL1R2",-3.30751402028862,1.21488488351435,0.755531732203673,-0.982872894054362,-2.03707027671359,1.48008711399689
"IL1RN",1.03031960262646,0.483712388355378,0.724987009344893,0.640819441650607,0.847709094926673,-1.09711757128297
"IL21R",0.34120401623292,1.39177679151715,-1.74838721634033,1.44659638243122,-1.67383007410826,0.957232334498405
"IL23A",-1.97599803285231,-0.836648811568084,0.729117157819321,-1.20596755703176,-0.489666374198167,-0.797139531057122
"IL2RA",0.390779809961655,-0.744638974510743,-1.33887920623461,0.578969134323927,1.12454946110237,0.790818350426623
"IL2RG",-2.20595715145563,0.534074487577124,0.812229421931997,-0.770775519542734,-0.816699809891716,-1.00258735372273
"IL6R",2.5975955399282,2.05100972186223,1.05104047677094,-2.03136482374297,-2.19427006723634,-1.54069924770362
"ILDR1",1.12887634701006,1.90300417852266,-0.308699663266558,0.920330644026167,-1.8562354867978,1.37194679943295
"IRF5",-1.78567435492169,0.666439847359749,-0.914507954619747,-0.429416703669255,-0.522273381210447,1.69671793626039
"IRF8",2.72707765135776,0.617795727763195,0.582336566079676,1.73462075949644,-1.01149410742625,3.80045610776403
"ITGA5",0.342240378812618,0.96889015104449,1.2552720992586,1.1122283068755,1.42821494596916,0.252376581057744
"ITGAL",0.953829409657401,1.43211818831798,0.298161375047647,1.28678281035221,-0.880848176743623,1.05509910791188
"ITGAM",-1.55046478256254,-1.64678619439834,-1.88632627991633,-1.79930150602797,1.1072635468902,1.45818339307926
"ITGAX",-1.00840515330845,0.807410533892796,1.10423779180193,-1.43861370911466,0.36556459251895,1.02668248361047
"ITGB2",-1.99949335618076,-1.78955797220422,0.847439850964496,0.914507954619747,1.35511788909082,-1.37313622935063
"ITGB3",-0.913194986993826,-0.964071659920466,-1.87665058108073,-2.33283132300239,0.372756071600856,0.593151152238749
"ITM2B",0.914507954619747,0.724987009344893,0.430585206012222,1.12887634701006,-0.34152285794454,-0.670561367747607
"ITM2C",1.20547495712565,0.416123000735968,0.327459989505203,-0.686226959054136,0.642605674662282,1.6157887255161
"LAPTM5",1.23642669064227,-1.30709632279721,-2.49923997131923,0.586305850750083,1.09956889673549,1.2498345285588
"LDLR",-2.31063543969817,-2.48917478824645,-4.5656158749761,-4.5656158749761,-2.00117067543983,-1.24772986637057
"LDLRAD3",1.17062386571997,0.920330644026167,-1.24527685595127,1.55464768661702,-0.62680052399918,1.14037524896011
"LILRA5",0.388589277399668,-0.880054105112245,-0.321488797986848,-1.11672950119088,0.812177130851296,-0.742474328540022
"LILRB4",-0.450638657885071,0.909455001933173,1.41824242358293,0.738204810666228,-1.27029378836594,0.395220723355666
"LPAR2",-1.60834335621167,2.69507873565862,2.43126994356195,0.331840103854505,1.14119207867489,0.610395271032153
"LPL",-0.733489384568082,-1.01310502153931,0.205975562884601,1.81372548163636,0.547551353326401,-0.518714282960319
"LRP1",-1.51366825585111,1.35461579012886,2.1199412514392,-0.949827323245783,-1.39306544909081,-2.37653718176145
"LRP1B",2.00879385706375,-0.735344029007813,-0.920330644026167,-1.18537300545173,1.60424526855282,1.70456276926568
"LRP6",2.09453891780608,1.22620909388693,-0.540169709519458,1.08182566542188,0.657685875869758,0.960884987401765
"LRP8",-0.869525073256714,1.68808975912587,-1.22620909388693,1.17947270302936,-0.92664669915834,0.845288106361498
"LRRK2",-0.371318930165507,0.635749051104172,0.658868835049088,1.34883490649633,-1.92362185167266,0.678744129071095
"LSR",-0.793030590988161,1.64819335497584,1.35461579012886,1.16260451030067,2.80302337473729,0.73347298305209
"LTBR",1.44659638243122,-0.92155641835975,-0.678744129071095,-1.57347012769045,1.20981471102804,0.596531824798473
"LYVE1",-0.432896448834556,-1.65991278044639,0.312566543185286,0.802662211456722,-2.48973047834716,-0.76942677293847
"LYZ",-1.7962233661259,1.26656744263832,-0.807410533892796,-1.23931193626753,0.425900981088759,1.22839159907024
"MERTK",1.47601449889858,-0.720268005204556,-0.524659379610053,2.69507873565862,-0.852602095735689,0.746608360982287
"MMP9",-0.874786654425026,0.544874260741995,-0.386360094439776,0.654825671904793,-0.32250519868623,1.47285551246272
"MRC1",-0.82694188786042,-1.85690268862362,-1.30795079261548,1.07405060793431,-0.870000739644576,-0.678744129071095
"MRC2",1.96753990602333,-1.17251588078925,-0.738204810666228,1.78567435492169,-0.66506331079665,0.303550983302031
"MS4A4A",1.35461579012886,1.16386185547677,1.74689242531336,-0.814864282701616,-1.57580825231505,0.513159147562169
"MS4A6A",-2.03136482374297,-0.831944982233862,0.783233510194749,1.71533404556624,1.51528596906296,-1.11970381216385
"NFATC1",-0.806889758151378,-0.582990047666156,-0.62133382896259,-0.788148241619899,1.34374765945644,0.572002914729206
